Id,Pred
2004_1246_1433,-1
2004_1246_1434,-1
2004_1246_1435,-1
2004_1246_1436,-1
2004_1246_1444,-1
2004_1246_1448,-1
2004_1246_1449,-1
2004_1246_1458,-1
2004_1246_1462,-1
2004_1250_1251,-1
2004_1250_1257,-1
2004_1250_1264,-1
2004_1250_1268,-1
2004_1250_1272,-1
2004_1250_1277,-1
2004_1250_1280,-1
2004_1250_1284,-1
2004_1250_1293,-1
2004_1250_1301,-1
2004_1250_1305,-1
2004_1250_1314,-1
2004_1250_1320,-1
2004_1250_1329,-1
2004_1250_1334,-1
2004_1250_1338,-1
2004_1250_1343,-1
2004_1250_1344,-1
2004_1250_1350,-1
2004_1250_1356,-1
2004_1250_1371,-1
2004_1250_1376,-1
2004_1250_1386,-1
2004_1250_1390,-1
2004_1250_1393,-1
2004_1250_1400,-1
2004_1250_1403,-1
2004_1250_1412,-1
2004_1250_1416,-1
2004_1250_1418,-1
2004_1250_1427,-1
2004_1250_1428,-1
2004_1250_1431,-1
2004_1250_1433,-1
2004_1250_1434,-1
2004_1250_1435,-1
2004_1250_1436,-1
2004_1250_1444,-1
2004_1250_1448,-1
2004_1250_1449,-1
2004_1250_1458,-1
2004_1250_1462,-1
2004_1251_1257,-1
2004_1251_1264,-1
2004_1251_1268,-1
2004_1251_1272,-1
2004_1251_1277,-1
2004_1251_1280,-1
2004_1251_1284,-1
2004_1251_1293,-1
2004_1251_1301,-1
2004_1251_1305,-1
2004_1251_1314,-1
2004_1251_1320,-1
2004_1251_1329,-1
2004_1251_1334,-1
2004_1251_1338,-1
2004_1251_1343,-1
2004_1251_1344,-1
2004_1251_1350,-1
2004_1251_1356,-1
2004_1251_1371,-1
2004_1251_1376,-1
2004_1251_1386,0
2004_1251_1390,-1
2004_1251_1393,-1
2004_1251_1400,-1
2004_1251_1403,-1
2004_1251_1412,-1
2004_1251_1416,-1
2004_1251_1418,-1
2004_1251_1427,-1
2004_1251_1428,-1
2004_1251_1431,-1
2004_1251_1433,-1
2004_1251_1434,-1
2004_1251_1435,-1
2004_1251_1436,-1
2004_1251_1444,-1
2004_1251_1448,-1
2004_1251_1449,-1
2004_1251_1458,-1
2004_1251_1462,-1
2004_1257_1264,-1
2004_1257_1268,-1
2004_1257_1272,-1
2004_1257_1277,-1
2004_1257_1280,-1
2004_1257_1284,-1
2004_1257_1293,-1
2004_1257_1301,-1
2004_1257_1305,-1
2004_1257_1314,-1
2004_1257_1320,-1
2004_1257_1329,-1
2004_1257_1334,-1
2004_1257_1338,-1
2004_1257_1343,-1
2004_1257_1344,-1
2004_1257_1350,-1
2004_1257_1356,-1
2004_1257_1371,-1
2004_1257_1376,-1
2004_1257_1386,-1
2004_1257_1390,-1
2004_1257_1393,-1
2004_1257_1400,-1
2004_1257_1403,-1
2004_1257_1412,-1
2004_1257_1416,-1
2004_1257_1418,-1
2004_1257_1427,-1
2004_1257_1428,-1
2004_1257_1431,-1
2004_1257_1433,-1
2004_1257_1434,-1
2004_1257_1435,-1
2004_1257_1436,-1
2004_1257_1444,-1
2004_1257_1448,-1
2004_1257_1449,-1
2004_1257_1458,-1
2004_1257_1462,0
2004_1264_1268,-1
2004_1264_1272,-1
2004_1264_1277,-1
2004_1264_1280,-1
2004_1264_1284,-1
2004_1264_1293,-1
2004_1264_1301,-1
2004_1264_1305,-1
2004_1264_1314,-1
2004_1264_1320,-1
2004_1264_1329,-1
2004_1264_1334,-1
2004_1264_1338,-1
2004_1264_1343,-1
2004_1264_1344,-1
2004_1264_1350,-1
2004_1264_1356,-1
2004_1264_1371,-1
2004_1264_1376,-1
2004_1264_1386,-1
2004_1264_1390,-1
2004_1264_1393,-1
2004_1264_1400,-1
2004_1264_1403,-1
2004_1264_1412,-1
2004_1264_1416,-1
2004_1264_1418,-1
2004_1264_1427,-1
2004_1264_1428,-1
2004_1264_1431,-1
2004_1264_1433,-1
2004_1264_1434,-1
2004_1264_1435,-1
2004_1264_1436,-1
2004_1264_1444,-1
2004_1264_1448,0
2004_1264_1449,-1
2004_1264_1458,-1
2004_1264_1462,-1
2004_1268_1272,-1
2004_1268_1277,-1
2004_1268_1280,-1
2004_1268_1284,-1
2004_1268_1293,-1
2004_1268_1301,-1
2004_1268_1305,-1
2004_1268_1314,-1
2004_1268_1320,-1
2004_1268_1329,-1
2004_1268_1334,-1
2004_1268_1338,-1
2004_1268_1343,-1
2004_1268_1344,-1
2004_1268_1350,-1
2004_1268_1356,-1
2004_1268_1371,-1
2004_1268_1376,-1
2004_1268_1386,-1
2004_1268_1390,-1
2004_1268_1393,0
2004_1268_1400,-1
2004_1268_1403,-1
2004_1268_1412,-1
2004_1268_1416,-1
2004_1268_1418,-1
2004_1268_1427,-1
2004_1268_1428,-1
2004_1268_1431,1
2004_1268_1433,-1
2004_1268_1434,-1
2004_1268_1435,-1
2004_1268_1436,-1
2004_1268_1444,-1
2004_1268_1448,-1
2004_1268_1449,-1
2004_1268_1458,-1
2004_1268_1462,-1
2004_1272_1277,-1
2004_1272_1280,-1
2004_1272_1284,-1
2004_1272_1293,-1
2004_1272_1301,-1
2004_1272_1305,-1
2004_1272_1314,-1
2004_1272_1320,-1
2004_1272_1329,0
2004_1272_1334,-1
2004_1272_1338,-1
2004_1272_1343,-1
2004_1272_1344,-1
2004_1272_1350,-1
2004_1272_1356,-1
2004_1272_1371,-1
2004_1272_1376,1
2004_1272_1386,-1
2004_1272_1390,-1
2004_1272_1393,-1
2004_1272_1400,-1
2004_1272_1403,-1
2004_1272_1412,-1
2004_1272_1416,-1
2004_1272_1418,-1
2004_1272_1427,-1
2004_1272_1428,-1
2004_1272_1431,-1
2004_1272_1433,-1
2004_1272_1434,-1
2004_1272_1435,-1
2004_1272_1436,-1
2004_1272_1444,-1
2004_1272_1448,-1
2004_1272_1449,-1
2004_1272_1458,-1
2004_1272_1462,-1
2004_1277_1280,-1
2004_1277_1284,-1
2004_1277_1293,-1
2004_1277_1301,-1
2004_1277_1305,0
2004_1277_1314,-1
2004_1277_1320,-1
2004_1277_1329,-1
2004_1277_1334,-1
2004_1277_1338,-1
2004_1277_1343,-1
2004_1277_1344,-1
2004_1277_1350,-1
2004_1277_1356,-1
2004_1277_1371,-1
2004_1277_1376,-1
2004_1277_1386,-1
2004_1277_1390,-1
2004_1277_1393,-1
2004_1277_1400,-1
2004_1277_1403,-1
2004_1277_1412,-1
2004_1277_1416,-1
2004_1277_1418,-1
2004_1277_1427,-1
2004_1277_1428,-1
2004_1277_1431,-1
2004_1277_1433,-1
2004_1277_1434,-1
2004_1277_1435,-1
2004_1277_1436,-1
2004_1277_1444,-1
2004_1277_1448,-1
2004_1277_1449,-1
2004_1277_1458,-1
2004_1277_1462,-1
2004_1280_1284,1
2004_1280_1293,-1
2004_1280_1301,-1
2004_1280_1305,-1
2004_1280_1314,-1
2004_1280_1320,-1
2004_1280_1329,-1
2004_1280_1334,-1
2004_1280_1338,-1
2004_1280_1343,-1
2004_1280_1344,-1
2004_1280_1350,-1
2004_1280_1356,-1
2004_1280_1371,-1
2004_1280_1376,-1
2004_1280_1386,-1
2004_1280_1390,-1
2004_1280_1393,-1
2004_1280_1400,-1
2004_1280_1403,-1
2004_1280_1412,-1
2004_1280_1416,-1
2004_1280_1418,-1
2004_1280_1427,-1
2004_1280_1428,-1
2004_1280_1431,-1
2004_1280_1433,-1
2004_1280_1434,-1
2004_1280_1435,-1
2004_1280_1436,-1
2004_1280_1444,-1
2004_1280_1448,-1
2004_1280_1449,-1
2004_1280_1458,-1
2004_1280_1462,0
2004_1284_1293,-1
2004_1284_1301,-1
2004_1284_1305,-1
2004_1284_1314,-1
2004_1284_1320,-1
2004_1284_1329,-1
2004_1284_1334,-1
2004_1284_1338,-1
2004_1284_1343,-1
2004_1284_1344,-1
2004_1284_1350,-1
2004_1284_1356,-1
2004_1284_1371,-1
2004_1284_1376,-1
2004_1284_1386,-1
2004_1284_1390,-1
2004_1284_1393,-1
2004_1284_1400,-1
2004_1284_1403,-1
2004_1284_1412,-1
2004_1284_1416,-1
2004_1284_1418,-1
2004_1284_1427,-1
2004_1284_1428,-1
2004_1284_1431,-1
2004_1284_1433,-1
2004_1284_1434,-1
2004_1284_1435,-1
2004_1284_1436,-1
2004_1284_1444,-1
2004_1284_1448,-1
2004_1284_1449,-1
2004_1284_1458,-1
2004_1284_1462,-1
2004_1293_1301,-1
2004_1293_1305,-1
2004_1293_1314,-1
2004_1293_1320,-1
2004_1293_1329,-1
2004_1293_1334,-1
2004_1293_1338,-1
2004_1293_1343,-1
2004_1293_1344,-1
2004_1293_1350,-1
2004_1293_1356,-1
2004_1293_1371,-1
2004_1293_1376,-1
2004_1293_1386,-1
2004_1293_1390,-1
2004_1293_1393,-1
2004_1293_1400,-1
2004_1293_1403,-1
2004_1293_1412,-1
2004_1293_1416,-1
2004_1293_1418,-1
2004_1293_1427,-1
2004_1293_1428,-1
2004_1293_1431,-1
2004_1293_1433,-1
2004_1293_1434,-1
2004_1293_1435,-1
2004_1293_1436,-1
2004_1293_1444,-1
2004_1293_1448,-1
2004_1293_1449,-1
2004_1293_1458,-1
2004_1293_1462,-1
2004_1301_1305,-1
2004_1301_1314,-1
2004_1301_1320,-1
2004_1301_1329,-1
2004_1301_1334,-1
2004_1301_1338,-1
2004_1301_1343,-1
2004_1301_1344,-1
2004_1301_1350,-1
2004_1301_1356,-1
2004_1301_1371,-1
2004_1301_1376,-1
2004_1301_1386,-1
2004_1301_1390,-1
2004_1301_1393,-1
2004_1301_1400,-1
2004_1301_1403,-1
2004_1301_1412,-1
2004_1301_1416,-1
2004_1301_1418,1
2004_1301_1427,-1
2004_1301_1428,-1
2004_1301_1431,-1
2004_1301_1433,-1
2004_1301_1434,-1
2004_1301_1435,0
2004_1301_1436,-1
2004_1301_1444,-1
2004_1301_1448,-1
2004_1301_1449,-1
2004_1301_1458,-1
2004_1301_1462,-1
2004_1305_1314,-1
2004_1305_1320,-1
2004_1305_1329,-1
2004_1305_1334,-1
2004_1305_1338,-1
2004_1305_1343,-1
2004_1305_1344,-1
2004_1305_1350,-1
2004_1305_1356,-1
2004_1305_1371,-1
2004_1305_1376,-1
2004_1305_1386,-1
2004_1305_1390,-1
2004_1305_1393,-1
2004_1305_1400,-1
2004_1305_1403,-1
2004_1305_1412,-1
2004_1305_1416,-1
2004_1305_1418,-1
2004_1305_1427,-1
2004_1305_1428,-1
2004_1305_1431,-1
2004_1305_1433,-1
2004_1305_1434,-1
2004_1305_1435,-1
2004_1305_1436,-1
2004_1305_1444,-1
2004_1305_1448,-1
2004_1305_1449,-1
2004_1305_1458,-1
2004_1305_1462,-1
2004_1314_1320,-1
2004_1314_1329,-1
2004_1314_1334,-1
2004_1314_1338,-1
2004_1314_1343,-1
2004_1314_1344,-1
2004_1314_1350,-1
2004_1314_1356,-1
2004_1314_1371,-1
2004_1314_1376,-1
2004_1314_1386,-1
2004_1314_1390,-1
2004_1314_1393,-1
2004_1314_1400,0
2004_1314_1403,-1
2004_1314_1412,-1
2004_1314_1416,-1
2004_1314_1418,-1
2004_1314_1427,-1
2004_1314_1428,-1
2004_1314_1431,-1
2004_1314_1433,-1
2004_1314_1434,-1
2004_1314_1435,-1
2004_1314_1436,-1
2004_1314_1444,-1
2004_1314_1448,-1
2004_1314_1449,-1
2004_1314_1458,-1
2004_1314_1462,-1
2004_1320_1329,-1
2004_1320_1334,-1
2004_1320_1338,-1
2004_1320_1343,-1
2004_1320_1344,-1
2004_1320_1350,-1
2004_1320_1356,-1
2004_1320_1371,-1
2004_1320_1376,-1
2004_1320_1386,-1
2004_1320_1390,-1
2004_1320_1393,-1
2004_1320_1400,-1
2004_1320_1403,-1
2004_1320_1412,-1
2004_1320_1416,-1
2004_1320_1418,-1
2004_1320_1427,-1
2004_1320_1428,-1
2004_1320_1431,-1
2004_1320_1433,-1
2004_1320_1434,-1
2004_1320_1435,-1
2004_1320_1436,-1
2004_1320_1444,-1
2004_1320_1448,-1
2004_1320_1449,-1
2004_1320_1458,-1
2004_1320_1462,-1
2004_1329_1334,-1
2004_1329_1338,1
2004_1329_1343,-1
2004_1329_1344,-1
2004_1329_1350,-1
2004_1329_1356,-1
2004_1329_1371,-1
2004_1329_1376,-1
2004_1329_1386,1
2004_1329_1390,-1
2004_1329_1393,-1
2004_1329_1400,-1
2004_1329_1403,-1
2004_1329_1412,-1
2004_1329_1416,-1
2004_1329_1418,-1
2004_1329_1427,-1
2004_1329_1428,-1
2004_1329_1431,-1
2004_1329_1433,-1
2004_1329_1434,-1
2004_1329_1435,-1
2004_1329_1436,-1
2004_1329_1444,-1
2004_1329_1448,-1
2004_1329_1449,-1
2004_1329_1458,-1
2004_1329_1462,-1
2004_1334_1338,-1
2004_1334_1343,-1
2004_1334_1344,1
2004_1334_1350,-1
2004_1334_1356,-1
2004_1334_1371,-1
2004_1334_1376,-1
2004_1334_1386,-1
2004_1334_1390,-1
2004_1334_1393,-1
2004_1334_1400,-1
2004_1334_1403,-1
2004_1334_1412,-1
2004_1334_1416,-1
2004_1334_1418,-1
2004_1334_1427,-1
2004_1334_1428,-1
2004_1334_1431,-1
2004_1334_1433,-1
2004_1334_1434,-1
2004_1334_1435,-1
2004_1334_1436,-1
2004_1334_1444,-1
2004_1334_1448,-1
2004_1334_1449,-1
2004_1334_1458,-1
2004_1334_1462,-1
2004_1338_1343,-1
2004_1338_1344,-1
2004_1338_1350,-1
2004_1338_1356,-1
2004_1338_1371,-1
2004_1338_1376,-1
2004_1338_1386,-1
2004_1338_1390,-1
2004_1338_1393,-1
2004_1338_1400,-1
2004_1338_1403,-1
2004_1338_1412,-1
2004_1338_1416,1
2004_1338_1418,-1
2004_1338_1427,-1
2004_1338_1428,-1
2004_1338_1431,-1
2004_1338_1433,-1
2004_1338_1434,-1
2004_1338_1435,-1
2004_1338_1436,-1
2004_1338_1444,-1
2004_1338_1448,-1
2004_1338_1449,-1
2004_1338_1458,1
2004_1338_1462,-1
2004_1343_1344,-1
2004_1343_1350,-1
2004_1343_1356,-1
2004_1343_1371,-1
2004_1343_1376,-1
2004_1343_1386,-1
2004_1343_1390,-1
2004_1343_1393,-1
2004_1343_1400,0
2004_1343_1403,-1
2004_1343_1412,-1
2004_1343_1416,-1
2004_1343_1418,-1
2004_1343_1427,-1
2004_1343_1428,-1
2004_1343_1431,-1
2004_1343_1433,-1
2004_1343_1434,-1
2004_1343_1435,-1
2004_1343_1436,-1
2004_1343_1444,-1
2004_1343_1448,-1
2004_1343_1449,-1
2004_1343_1458,-1
2004_1343_1462,-1
2004_1344_1350,-1
2004_1344_1356,-1
2004_1344_1371,-1
2004_1344_1376,-1
2004_1344_1386,-1
2004_1344_1390,-1
2004_1344_1393,-1
2004_1344_1400,-1
2004_1344_1403,-1
2004_1344_1412,-1
2004_1344_1416,-1
2004_1344_1418,-1
2004_1344_1427,-1
2004_1344_1428,-1
2004_1344_1431,-1
2004_1344_1433,-1
2004_1344_1434,-1
2004_1344_1435,-1
2004_1344_1436,-1
2004_1344_1444,-1
2004_1344_1448,-1
2004_1344_1449,-1
2004_1344_1458,-1
2004_1344_1462,-1
2004_1350_1356,-1
2004_1350_1371,-1
2004_1350_1376,-1
2004_1350_1386,-1
2004_1350_1390,-1
2004_1350_1393,-1
2004_1350_1400,-1
2004_1350_1403,-1
2004_1350_1412,-1
2004_1350_1416,-1
2004_1350_1418,-1
2004_1350_1427,-1
2004_1350_1428,-1
2004_1350_1431,-1
2004_1350_1433,-1
2004_1350_1434,-1
2004_1350_1435,-1
2004_1350_1436,-1
2004_1350_1444,-1
2004_1350_1448,-1
2004_1350_1449,-1
2004_1350_1458,0
2004_1350_1462,-1
2004_1356_1371,-1
2004_1356_1376,-1
2004_1356_1386,-1
2004_1356_1390,-1
2004_1356_1393,-1
2004_1356_1400,-1
2004_1356_1403,-1
2004_1356_1412,-1
2004_1356_1416,-1
2004_1356_1418,-1
2004_1356_1427,-1
2004_1356_1428,-1
2004_1356_1431,-1
2004_1356_1433,-1
2004_1356_1434,-1
2004_1356_1435,-1
2004_1356_1436,-1
2004_1356_1444,-1
2004_1356_1448,-1
2004_1356_1449,-1
2004_1356_1458,-1
2004_1356_1462,-1
2004_1371_1376,-1
2004_1371_1386,-1
2004_1371_1390,-1
2004_1371_1393,-1
2004_1371_1400,-1
2004_1371_1403,-1
2004_1371_1412,-1
2004_1371_1416,-1
2004_1371_1418,-1
2004_1371_1427,-1
2004_1371_1428,-1
2004_1371_1431,-1
2004_1371_1433,-1
2004_1371_1434,-1
2004_1371_1435,-1
2004_1371_1436,-1
2004_1371_1444,-1
2004_1371_1448,-1
2004_1371_1449,-1
2004_1371_1458,-1
2004_1371_1462,-1
2004_1376_1386,-1
2004_1376_1390,-1
2004_1376_1393,-1
2004_1376_1400,-1
2004_1376_1403,-1
2004_1376_1412,-1
2004_1376_1416,-1
2004_1376_1418,-1
2004_1376_1427,-1
2004_1376_1428,-1
2004_1376_1431,-1
2004_1376_1433,-1
2004_1376_1434,-1
2004_1376_1435,-1
2004_1376_1436,-1
2004_1376_1444,-1
2004_1376_1448,-1
2004_1376_1449,-1
2004_1376_1458,-1
2004_1376_1462,-1
2004_1386_1390,-1
2004_1386_1393,-1
2004_1386_1400,-1
2004_1386_1403,1
2004_1386_1412,-1
2004_1386_1416,-1
2004_1386_1418,-1
2004_1386_1427,-1
2004_1386_1428,-1
2004_1386_1431,-1
2004_1386_1433,-1
2004_1386_1434,-1
2004_1386_1435,-1
2004_1386_1436,-1
2004_1386_1444,-1
2004_1386_1448,1
2004_1386_1449,-1
2004_1386_1458,-1
2004_1386_1462,-1
2004_1390_1393,-1
2004_1390_1400,-1
2004_1390_1403,-1
2004_1390_1412,-1
2004_1390_1416,-1
2004_1390_1418,-1
2004_1390_1427,1
2004_1390_1428,-1
2004_1390_1431,-1
2004_1390_1433,-1
2004_1390_1434,-1
2004_1390_1435,-1
2004_1390_1436,-1
2004_1390_1444,-1
2004_1390_1448,-1
2004_1390_1449,-1
2004_1390_1458,-1
2004_1390_1462,-1
2004_1393_1400,-1
2004_1393_1403,-1
2004_1393_1412,-1
2004_1393_1416,-1
2004_1393_1418,-1
2004_1393_1427,-1
2004_1393_1428,-1
2004_1393_1431,-1
2004_1393_1433,-1
2004_1393_1434,-1
2004_1393_1435,-1
2004_1393_1436,-1
2004_1393_1444,-1
2004_1393_1448,-1
2004_1393_1449,-1
2004_1393_1458,-1
2004_1393_1462,-1
2004_1400_1403,-1
2004_1400_1412,-1
2004_1400_1416,-1
2004_1400_1418,-1
2004_1400_1427,-1
2004_1400_1428,-1
2004_1400_1431,-1
2004_1400_1433,-1
2004_1400_1434,-1
2004_1400_1435,-1
2004_1400_1436,-1
2004_1400_1444,-1
2004_1400_1448,-1
2004_1400_1449,-1
2004_1400_1458,-1
2004_1400_1462,0
2004_1403_1412,-1
2004_1403_1416,-1
2004_1403_1418,-1
2004_1403_1427,-1
2004_1403_1428,-1
2004_1403_1431,-1
2004_1403_1433,-1
2004_1403_1434,-1
2004_1403_1435,-1
2004_1403_1436,-1
2004_1403_1444,-1
2004_1403_1448,-1
2004_1403_1449,-1
2004_1403_1458,-1
2004_1403_1462,-1
2004_1412_1416,-1
2004_1412_1418,-1
2004_1412_1427,-1
2004_1412_1428,-1
2004_1412_1431,-1
2004_1412_1433,-1
2004_1412_1434,-1
2004_1412_1435,-1
2004_1412_1436,-1
2004_1412_1444,-1
2004_1412_1448,-1
2004_1412_1449,1
2004_1412_1458,-1
2004_1412_1462,-1
2004_1416_1418,-1
2004_1416_1427,-1
2004_1416_1428,-1
2004_1416_1431,-1
2004_1416_1433,-1
2004_1416_1434,-1
2004_1416_1435,-1
2004_1416_1436,-1
2004_1416_1444,-1
2004_1416_1448,-1
2004_1416_1449,-1
2004_1416_1458,-1
2004_1416_1462,-1
2004_1418_1427,-1
2004_1418_1428,-1
2004_1418_1431,-1
2004_1418_1433,-1
2004_1418_1434,-1
2004_1418_1435,-1
2004_1418_1436,-1
2004_1418_1444,-1
2004_1418_1448,-1
2004_1418_1449,-1
2004_1418_1458,-1
2004_1418_1462,-1
2004_1427_1428,-1
2004_1427_1431,-1
2004_1427_1433,-1
2004_1427_1434,-1
2004_1427_1435,-1
2004_1427_1436,-1
2004_1427_1444,-1
2004_1427_1448,-1
2004_1427_1449,-1
2004_1427_1458,-1
2004_1427_1462,-1
2004_1428_1431,-1
2004_1428_1433,-1
2004_1428_1434,-1
2004_1428_1435,-1
2004_1428_1436,-1
2004_1428_1444,-1
2004_1428_1448,-1
2004_1428_1449,-1
2004_1428_1458,-1
2004_1428_1462,-1
2004_1431_1433,-1
2004_1431_1434,-1
2004_1431_1435,-1
2004_1431_1436,-1
2004_1431_1444,-1
2004_1431_1448,-1
2004_1431_1449,-1
2004_1431_1458,-1
2004_1431_1462,-1
2004_1433_1434,-1
2004_1433_1435,-1
2004_1433_1436,-1
2004_1433_1444,-1
2004_1433_1448,0
2004_1433_1449,-1
2004_1433_1458,-1
2004_1433_1462,-1
2004_1434_1435,-1
2004_1434_1436,-1
2004_1434_1444,-1
2004_1434_1448,-1
2004_1434_1449,-1
2004_1434_1458,-1
2004_1434_1462,-1
2004_1435_1436,-1
2004_1435_1444,1
2004_1435_1448,-1
2004_1435_1449,-1
2004_1435_1458,-1
2004_1435_1462,-1
2004_1436_1444,-1
2004_1436_1448,-1
2004_1436_1449,-1
2004_1436_1458,-1
2004_1436_1462,-1
2004_1444_1448,-1
2004_1444_1449,-1
2004_1444_1458,-1
2004_1444_1462,-1
2004_1448_1449,-1
2004_1448_1458,-1
2004_1448_1462,-1
2004_1449_1458,-1
2004_1449_1462,-1
2004_1458_1462,-1
